"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5528","two times (72954)","chromium tests","Sat Jul 19 16:15:42 GMT 2025","passed","Sat Jul 19 16:15:48 GMT 2025","","two-times.spec.ts","",""
"","6418","click me if you can (41040)","safari (webkit) tests","Sat Jul 19 16:18:06 GMT 2025","passed","Sat Jul 19 16:18:13 GMT 2025","","click-me-if-you-can.spec.ts","",""
"","5263","ids are not everything (22505)","edge tests","Sat Jul 19 16:16:41 GMT 2025","passed","Sat Jul 19 16:16:46 GMT 2025","","ids-are-not-everything.spec.ts","",""
"","3811","future christmas (21269)","edge tests","Sat Jul 19 16:16:34 GMT 2025","passed","Sat Jul 19 16:16:37 GMT 2025","","future-christmas.spec.ts","",""
"","3914","the last row (70310)","edge tests","Sat Jul 19 16:17:06 GMT 2025","passed","Sat Jul 19 16:17:10 GMT 2025","","the-last-row.spec.ts","",""
"","4307","table search (41036)","edge tests","Sat Jul 19 16:16:58 GMT 2025","passed","Sat Jul 19 16:17:02 GMT 2025","","table-search.spec.ts","",""
"","4217","testing methods (94441)","chromium tests","Sat Jul 19 16:15:28 GMT 2025","passed","Sat Jul 19 16:15:32 GMT 2025","","testing-methods.spec.ts","",""
"","5419","hidden element (66666)","safari (webkit) tests","Sat Jul 19 16:19:41 GMT 2025","passed","Sat Jul 19 16:19:46 GMT 2025","","hidden-element.spec.ts","",""
"","4478","testdata in a service (16384)","edge tests","Sat Jul 19 16:17:01 GMT 2025","passed","Sat Jul 19 16:17:06 GMT 2025","","testdata-in-a-service.spec.ts","",""
"","3854","twins (12952)","edge tests","Sat Jul 19 16:17:19 GMT 2025","passed","Sat Jul 19 16:17:22 GMT 2025","","twins.spec.ts","",""
"","4640","escape (41041)","chromium tests","Sat Jul 19 16:14:55 GMT 2025","passed","Sat Jul 19 16:14:59 GMT 2025","","escape.spec.ts","",""
"","5121","empty (66667)","chromium tests","Sat Jul 19 16:14:49 GMT 2025","passed","Sat Jul 19 16:14:54 GMT 2025","","empty.spec.ts","",""
"","3877","hidden element (66666)","chromium tests","Sat Jul 19 16:15:13 GMT 2025","passed","Sat Jul 19 16:15:16 GMT 2025","","hidden-element.spec.ts","",""
"","6281","testdata in a service (16384)","safari (webkit) tests","Sat Jul 19 16:20:38 GMT 2025","passed","Sat Jul 19 16:20:44 GMT 2025","","testdata-in-a-service.spec.ts","",""
"","5222","find the changed cell (73591)","chromium tests","Sat Jul 19 16:15:04 GMT 2025","passed","Sat Jul 19 16:15:09 GMT 2025","","find-the-changed-cell.spec.ts","",""
"","4024","extracting text (81012)","edge tests","Sat Jul 19 16:16:25 GMT 2025","passed","Sat Jul 19 16:16:29 GMT 2025","","extracting-text.spec.ts","",""
"","4494","the obvious (73588)","chromium tests","Sat Jul 19 16:15:32 GMT 2025","passed","Sat Jul 19 16:15:37 GMT 2025","","the-obvious.spec.ts","",""
"","3884","math (32403)","chromium tests","Sat Jul 19 16:15:16 GMT 2025","passed","Sat Jul 19 16:15:20 GMT 2025","","math.spec.ts","",""
"","5273","two times (72954)","edge tests","Sat Jul 19 16:17:22 GMT 2025","passed","Sat Jul 19 16:17:28 GMT 2025","","two-times.spec.ts","",""
"","10462","empty (66667)","safari (webkit) tests","Sat Jul 19 16:18:30 GMT 2025","passed","Sat Jul 19 16:18:40 GMT 2025","","empty.spec.ts","",""
"","5669","lots of rows (41032)","safari (webkit) tests","Sat Jul 19 16:19:52 GMT 2025","passed","Sat Jul 19 16:19:58 GMT 2025","","lots-of-rows.spec.ts","",""
"","6096","ids are not everything (22505)","safari (webkit) tests","Sat Jul 19 16:19:46 GMT 2025","passed","Sat Jul 19 16:19:52 GMT 2025","","ids-are-not-everything.spec.ts","",""
"","11269","todolist (23292)","safari (webkit) tests","Sat Jul 19 16:21:01 GMT 2025","passed","Sat Jul 19 16:21:12 GMT 2025","","todolist.spec.ts","",""
"","6855","fill tomorrow's date (19875)","safari (webkit) tests","Sat Jul 19 16:21:12 GMT 2025","passed","Sat Jul 19 16:21:19 GMT 2025","","tomorrow.spec.ts","",""
"","5892","twins (12952)","chromium tests","Sat Jul 19 16:15:42 GMT 2025","passed","Sat Jul 19 16:15:48 GMT 2025","","twins.spec.ts","",""
"","8740","dropdown table (14090)","safari (webkit) tests","Sat Jul 19 16:18:21 GMT 2025","passed","Sat Jul 19 16:18:30 GMT 2025","","dropdown-table.spec.ts","",""
"","5075","lots of rows (41032)","edge tests","Sat Jul 19 16:16:41 GMT 2025","passed","Sat Jul 19 16:16:47 GMT 2025","","lots-of-rows.spec.ts","",""
"","25914","tricentis tosca olympics (82018)","chromium tests","Sat Jul 19 16:15:42 GMT 2025","passed","Sat Jul 19 16:16:07 GMT 2025","","tricentis-tosca-olympics.spec.ts","",""
"","4574","the last row (70310)","chromium tests","Sat Jul 19 16:15:32 GMT 2025","passed","Sat Jul 19 16:15:37 GMT 2025","","the-last-row.spec.ts","",""
"","5796","escape (41041)","safari (webkit) tests","Sat Jul 19 16:18:52 GMT 2025","passed","Sat Jul 19 16:18:58 GMT 2025","","escape.spec.ts","",""
"","5566","todolist (23292)","chromium tests","Sat Jul 19 16:15:33 GMT 2025","passed","Sat Jul 19 16:15:38 GMT 2025","","todolist.spec.ts","",""
"","5469","not a table (64161)","safari (webkit) tests","Sat Jul 19 16:20:09 GMT 2025","passed","Sat Jul 19 16:20:14 GMT 2025","","not-a-table.spec.ts","",""
"","4519","red stripe (30034)","chromium tests","Sat Jul 19 16:15:23 GMT 2025","passed","Sat Jul 19 16:15:27 GMT 2025","","red-stripe.spec.ts","",""
"","6030","the obvious (73588)","safari (webkit) tests","Sat Jul 19 16:20:55 GMT 2025","passed","Sat Jul 19 16:21:01 GMT 2025","","the-obvious.spec.ts","",""
"","6039","find and fill (73590)","safari (webkit) tests","Sat Jul 19 16:19:03 GMT 2025","passed","Sat Jul 19 16:19:09 GMT 2025","","find-and-fill.spec.ts","",""
"","3798","fun with tables (92248)","chromium tests","Sat Jul 19 16:15:07 GMT 2025","passed","Sat Jul 19 16:15:11 GMT 2025","","fun-with-tables.spec.ts","",""
"","28084","tricentis tosca olympics (82018)","safari (webkit) tests","Sat Jul 19 16:21:34 GMT 2025","passed","Sat Jul 19 16:22:02 GMT 2025","","tricentis-tosca-olympics.spec.ts","",""
"","4875","testing methods (94441)","safari (webkit) tests","Sat Jul 19 16:20:44 GMT 2025","passed","Sat Jul 19 16:20:49 GMT 2025","","testing-methods.spec.ts","",""
"","5275","addtion (78264)","edge tests","Sat Jul 19 16:15:50 GMT 2025","passed","Sat Jul 19 16:15:56 GMT 2025","","addition.spec.ts","",""
"","5976","get sues number (72946)","safari (webkit) tests","Sat Jul 19 16:19:30 GMT 2025","passed","Sat Jul 19 16:19:36 GMT 2025","","get-sues-number.spec.ts","",""
"","11727","errors occur (70924)","safari (webkit) tests","Sat Jul 19 16:18:40 GMT 2025","passed","Sat Jul 19 16:18:52 GMT 2025","","errors-occur.spec.ts","",""
"","4193","and counting (24499)","chromium tests","Sat Jul 19 16:14:31 GMT 2025","passed","Sat Jul 19 16:14:36 GMT 2025","","and-counting.spec.ts","",""
"","7203","popup windows (51130)","chromium tests","Sat Jul 19 16:15:20 GMT 2025","passed","Sat Jul 19 16:15:28 GMT 2025","","popup-windows.spec.ts","",""
"","4122","meeting scheduler (41037)","edge tests","Sat Jul 19 16:16:47 GMT 2025","passed","Sat Jul 19 16:16:51 GMT 2025","","meeting-scheduler.spec.ts","",""
"","4252","scroll into view (99999)","chromium tests","Sat Jul 19 16:15:24 GMT 2025","passed","Sat Jul 19 16:15:28 GMT 2025","","scroll-into-view.spec.ts","",""
"","5120","find the changed cell (73591)","edge tests","Sat Jul 19 16:16:29 GMT 2025","passed","Sat Jul 19 16:16:34 GMT 2025","","find-the-changed-cell.spec.ts","",""
"","10188","find the changed cell (73591)","safari (webkit) tests","Sat Jul 19 16:19:09 GMT 2025","passed","Sat Jul 19 16:19:19 GMT 2025","","find-the-changed-cell.spec.ts","",""
"","5035","halfway (41038)","safari (webkit) tests","Sat Jul 19 16:19:36 GMT 2025","passed","Sat Jul 19 16:19:41 GMT 2025","","halfway.spec.ts","",""
"","4111","get sues number (72946)","edge tests","Sat Jul 19 16:16:34 GMT 2025","passed","Sat Jul 19 16:16:38 GMT 2025","","get-sues-number.spec.ts","",""
"","3426","be fast automate (87912)","edge tests","Sat Jul 19 16:16:07 GMT 2025","passed","Sat Jul 19 16:16:11 GMT 2025","","be-fast-automate.spec.ts","",""
"","5551","the last row (70310)","safari (webkit) tests","Sat Jul 19 16:20:49 GMT 2025","passed","Sat Jul 19 16:20:55 GMT 2025","","the-last-row.spec.ts","",""
"","5487","future christmas (21269)","safari (webkit) tests","Sat Jul 19 16:19:24 GMT 2025","passed","Sat Jul 19 16:19:30 GMT 2025","","future-christmas.spec.ts","",""
"","5692","dropdown table (14090)","edge tests","Sat Jul 19 16:16:15 GMT 2025","passed","Sat Jul 19 16:16:20 GMT 2025","","dropdown-table.spec.ts","",""
"","4918","lots of rows (41032)","chromium tests","Sat Jul 19 16:15:15 GMT 2025","passed","Sat Jul 19 16:15:20 GMT 2025","","lots-of-rows.spec.ts","",""
"","5553","errors occur (70924)","edge tests","Sat Jul 19 16:16:19 GMT 2025","passed","Sat Jul 19 16:16:25 GMT 2025","","errors-occur.spec.ts","",""
"","6284","popup windows (51130)","edge tests","Sat Jul 19 16:16:51 GMT 2025","passed","Sat Jul 19 16:16:57 GMT 2025","","popup-windows.spec.ts","",""
"","5319","meeting scheduler (41037)","safari (webkit) tests","Sat Jul 19 16:20:03 GMT 2025","passed","Sat Jul 19 16:20:09 GMT 2025","","meeting-scheduler.spec.ts","",""
"","4521","be fast automate (87912)","chromium tests","Sat Jul 19 16:14:40 GMT 2025","passed","Sat Jul 19 16:14:44 GMT 2025","","be-fast-automate.spec.ts","",""
"","5057","testdata in a service (16384)","chromium tests","Sat Jul 19 16:15:28 GMT 2025","passed","Sat Jul 19 16:15:33 GMT 2025","","testdata-in-a-service.spec.ts","",""
"","6812","addtion (78264)","safari (webkit) tests","Sat Jul 19 16:17:44 GMT 2025","passed","Sat Jul 19 16:17:51 GMT 2025","","addition.spec.ts","",""
"","20498","wait a moment (33678)","chromium tests","Sat Jul 19 16:15:48 GMT 2025","passed","Sat Jul 19 16:16:08 GMT 2025","","wait-a-moment.spec.ts","",""
"","3769","halfway (41038)","chromium tests","Sat Jul 19 16:15:11 GMT 2025","passed","Sat Jul 19 16:15:15 GMT 2025","","halfway.spec.ts","",""
"","7818","confusing dates (57683)","safari (webkit) tests","Sat Jul 19 16:18:13 GMT 2025","passed","Sat Jul 19 16:18:21 GMT 2025","","confusing-dates.spec.ts","",""
"","27249","wait a moment (33678)","safari (webkit) tests","Sat Jul 19 16:22:17 GMT 2025","passed","Sat Jul 19 16:22:45 GMT 2025","","wait-a-moment.spec.ts","",""
"","3621","hidden element (66666)","edge tests","Sat Jul 19 16:16:38 GMT 2025","passed","Sat Jul 19 16:16:41 GMT 2025","","hidden-element.spec.ts","",""
"","4030","get sues number (72946)","chromium tests","Sat Jul 19 16:15:09 GMT 2025","passed","Sat Jul 19 16:15:13 GMT 2025","","get-sues-number.spec.ts","",""
"","6817","popup windows (51130)","safari (webkit) tests","Sat Jul 19 16:20:14 GMT 2025","passed","Sat Jul 19 16:20:21 GMT 2025","","popup-windows.spec.ts","",""
"","4753","table search (41036)","chromium tests","Sat Jul 19 16:15:27 GMT 2025","passed","Sat Jul 19 16:15:32 GMT 2025","","table-search.spec.ts","",""
"","21127","wait a moment (33678)","edge tests","Sat Jul 19 16:17:28 GMT 2025","passed","Sat Jul 19 16:17:49 GMT 2025","","wait-a-moment.spec.ts","",""
"","8234","addtion (78264)","chromium tests","Sat Jul 19 16:14:32 GMT 2025","passed","Sat Jul 19 16:14:40 GMT 2025","","addition.spec.ts","",""
"","24901","tricentis tosca olympics (82018)","edge tests","Sat Jul 19 16:17:18 GMT 2025","passed","Sat Jul 19 16:17:43 GMT 2025","","tricentis-tosca-olympics.spec.ts","",""
"","24702","bubble sort (73589)","chromium tests","Sat Jul 19 16:14:44 GMT 2025","passed","Sat Jul 19 16:15:08 GMT 2025","","bubble-sort.spec.ts","",""
"","4237","math (32403)","edge tests","Sat Jul 19 16:16:46 GMT 2025","passed","Sat Jul 19 16:16:51 GMT 2025","","math.spec.ts","",""
"","4311","meeting scheduler (41037)","chromium tests","Sat Jul 19 16:15:18 GMT 2025","passed","Sat Jul 19 16:15:23 GMT 2025","","meeting-scheduler.spec.ts","",""
"","3594","halfway (41038)","edge tests","Sat Jul 19 16:16:38 GMT 2025","passed","Sat Jul 19 16:16:41 GMT 2025","","halfway.spec.ts","",""
"","5220","math (32403)","safari (webkit) tests","Sat Jul 19 16:19:58 GMT 2025","passed","Sat Jul 19 16:20:03 GMT 2025","","math.spec.ts","",""
"","7165","be fast automate (87912)","safari (webkit) tests","Sat Jul 19 16:17:59 GMT 2025","passed","Sat Jul 19 16:18:06 GMT 2025","","be-fast-automate.spec.ts","",""
